num,text,title
10624,Điêu 'bal. Bơngai ap yǔng,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10625,Điêu 'bal. Bơngai pơm,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10626,Điêu 'bal. Kuyêt đinh 'nâu ơi hiêu lưk đưng jơnang 'năr 24 khei 7 sơnăm 2017.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 61.xlsx
10627,Điêu 'bal. Kuyêt đinh 'nâu ơi hiêu lưk đưng jơnang 'năr ki.,Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 38.xlsx
10628,Điêu 'bal. Kuyêt đĭnh 'nâu pơm kơ sơ ăn kông lâp glong pơnhroh kâp păng vĕi jư nguôn jên tơgum pơm tơdrong.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 52.xlsx
10629,Điêu 'bal. Kuyêt đĭnh 'nâu ơi hiêu lưk đư̌ng rong 10 'năr yap đưng nar ki.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10630,Điêu 'bal. Nguôn jên pơm,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 61.xlsx
10631,Điêu 'bal. Nhiêm vŭ,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10632,Điêu 'bal. P'lơk pơm:,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 64.xlsx
10633,"Điêu 'bal. Pơjao Chu tich UBND rim tơrinh, thi xa, thanh phô, khul pơgơl rim kơ kuan liên kuan p'lơk pơnhroh pơm trŏ kuy đĭnh hiên hanh dĭ Kơpal têh đak.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 67.xlsx
10634,"Điêu 'bal. Pơjao Yam đôk Sơ Nông nghiêp păng Phat triên nông thôn pơgơl, adring rim kơkuan ơi liên kuan p'lơk pơm Yư̆ an 'boi trŏ kuy đĭnh",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 65.xlsx
10635,Điêu 'bal.Uy 'ban nhân yân tinh ơ̌i trach nhiêm p'lơk pơnhroh pơm Nghĭ kuyêt.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10636,"Điêu 'pêng. Chanh Văn phong UBND tinh, Giam đôk Sơ Văn hoa, thê thao, Khul 'ban 'Ban Yân tôk tinh",Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 38.xlsx
10637,Điêu 1. Pham vi tơp'lih,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10638,"Điêu 1. Phê yuiêt kem tĭa 'boi Kuyêt đinh  'nâu thuyêt mĭnh păng kinh phi pơm nhiêm vu, tơng in rim tơdrong pơm đưng rong âu:",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 52.xlsx
10639,Điêu 1. Phê yuiêt tơdrong tơp'lih glong pơnhroh tông thê yư an '' Tơgum nông nghiêp  kak'bon kơđêh tinh 'Binh Đinh in đưng rong âu:,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 65.xlsx
10640,"Điêu 10. Sưa đôi, tơgum Kuy chê",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10641,"Điêu 10. Trinh tư, thu tuk, tơdrong tơgǔm lơ̌m đê nă  ma",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10642,"Điêu 11. Trach nhiêm dĭ rim nganh, rim kâp",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10643,Điêu 12. P'lơk pơm,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10644,"Điêu 3, Chanh Văn phong Uy 'ban nhân yân tinh, Giam đôk rim sơ: Nông nghiêp păng phat triên nông thôn, Tai chĭnh, Kê hoach păng Đâu tư, Kông thương;  Giam đôk Kho bak Kơpal têh đak tinh;",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10645,Điêu 5. Kuyêt đĭnh 'nâu hiêu lưk thi hannh đưng rǒng 10 'năr đư̌ng jơnang 'năr kĭ,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 57.xlsx
10646,"Điêu 6. Chanh Văn phong Uy 'ban nhân yân tinh; Giam đôk rim Sơ; Tai nguyên păng Môi trương, Nông nghiêp păng Phat triên nông thôn, tơhyung pơjing; Chu tich Uy 'ban nhân yân rim tơring, thĭ xa, thanh phô;",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 57.xlsx
10647,Điêu 6. tơdrong kâp phat kinh phĭ tơgǔm,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10648,Điêu 7. Tơgǔm adrĭng nă ma,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10649,Điêu 7. Điêu  khoan chuyên tiêp,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10650,Điêu 8. Kuan hê̆ tơdrong,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10651,Điêu dơdru. Tơgǔm tơng in adring  tô chưk đai yiên dĭ  nă ma,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10652,"Điêu minh jit. Nhiêm vu ku thê di khul sơ, ban, nganh, rim hôi đoan thê di tinh nei k ơ koan thanh viên Ban chi đao xưm rim k ơ koan, đơn vi ơi liên koan",Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 23.xlsx
10653,Điêu minh. 'ban hanh kem tia Kuyêt đinh 'nâu Kuy đinh nguôn jên sư pơm chinh sach tơgum pôk xuôn thu 'yok  tơdrong kia rong nông hô 'boi Kuyêt đinh sô  50/2014/QĐ-TTg  'năr 4 khei 9 sơnăm 2014 di kơpal têh đak lơm apung tinh 'Binh Đinh.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 61.xlsx
10654,Điêu minh. Kuy đinh adring,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 61.xlsx
10655,Điêu minh. Phê yuiêt glong pơnhroh tơgum pơm hơgĕi trong đak bal sơnăm 2013 lơm apung tinh  'Binh Đinh in đưng râng âu:,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 67.xlsx
10656,"Điêu minh. Phê yuyêt Đê cương tơdrong pơm păng yư toan jên pơm Đê an Tai kơ kâu nganh nông nghiêp tinh 'Binh Đinh 'boi gah pôk xuôn  ya tri kjung pơjing ăl kơjăp - sơnăm 2014 - 2020, adring rim tơdrong hơgei đưng rong âu:",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 68.xlsx
10657,Điêu minh. Pơ jao 'Ban An toan yao thông pơm tơdrong trang 'bi mu 'bao hiêm,Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 39.xlsx
10658,"Điêu minh. Vi tri, chưk năng",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10659,Điêu minh: Phê yuiêt Kuy hoach pơjing nganh Pơtăm 'long tinh 'Binh Đinh truh sơnăm 2020 păng pơtruh sơnăm 2030  in đưng rong âu:,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10660,"Điêu mă puôn. 'Ban chỉ đăo tinh pơm tĭa drong chi đăo tâ̆p trung, thô̆ng nhât ala drong lãnh đăo, chi đăo dĭ Tinh uy, UBND tinh",Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 23.xlsx
10661,Điêu mă tơ xin. Nhiêm vu di khul thanh viên Ban chi đao tinh,Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 23.xlsx
10662,Điêu mĭnh. 'Banh hanh kem tĭa Nghĭ kuyêt  'nâu Kuy đĭnh Chĭnh sach tơgǔm liên kêt choh jang păng tiêu thǔ đô nông nghiêp lơ̌m tĭnh 'Binh Đĭnh sơnăm 2019 - 2025,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10663,"Điêu mĭnh. 'ban hanh kem tĭa Kuyêt đĭnh 'nâu Kuy đĭnh mưk tơgǔm khuyên khĭch pơjing hơp tak, liên kêt choh jang pơk'lep adrĭng tiêu thu nông san, tơhyung pơjing chơ đêh xă lơm apǔng tinh 'Binh Đĭnh.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10664,Điêu mĭnh. Pham vi tơp'lih,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10665,"Điêu mĭnh. Pham vi tơp'lih Kuiêt đĭnh 'nâu kuy đĭnh lơ̌m han mưk pơjao têh pơtăm, tơ 'pal kông bĭ ơ̌i  bri 'long têh ơ̌i măt đak trǒ nhom têh đim jung ăn ǔnh hnam, kơdih ơkâu  'yok tơ'mǔt  pơm lơ̌m tinh 'Binh Đĭnh.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 57.xlsx
10666,Điêu mĭnh. Phê yiuêt Đê an Ra soat Kuy hoach apǔng pơm Kơtao thâm kanh tinh 'Binh Đĭnh truh sơnăm 2020 adrĭng lư tơdrong hơgĕi đư̌ng rong âu:,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 64.xlsx
10667,"Điêu puôn. Bơngai đěi pơjao têh, thơi han jung têh păng trinh tư, thu tuk pơjao têh pơtăm, tơ 'pal kông bĭ ơ̌i  brǐ 'long, têh ơ̌i  măt đak  đim jung ăn ǔnh hnam, kơdih ơkâu",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 57.xlsx
10668,"Điêu puôn. Nghĭ kuyêt 'nâu thay thê Nghĭ kuuyêt sô 05/2015/NQ-HĐND 'năr 10 khĕi 7 sơnăm 2015 dĭ Hôi đông nhân yân tinh lơ̌m tơdrong Kuy đĭnh mưk tơgǔm khuyên khĭch pơjing hơp tak, liên kêt choh jang pơk'lĕp adrĭng tiêu thu nông san, tơhyung pơjing chơ đeh têh grông lơ̌m tinh 'Binh Đĭnh.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10669,Điêu puôn. Tơgum ha tâng  lơ̌m tơdrong liên kêt,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10670,Điêu puôn. Điêu kiên tơgǔm,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10671,"Điêu pêng. Chanh Văn phong UBND  tinh, Yam đôk rim Sơ Nông nghiêp păng Phat triên nông thôn, Kê hoach păng Đâu tư, Tai chĭnh, Tai Nguyên păng Môi trương, Chu  tich UBND rim tơring Tây Sơn, Vinh Thanh, An Nhơn, Vân Kanh păng Phu Kat, Yam đôk Kông ty CP Đương 'Binh Đĭnh, Pơgơl rim đơn vi ơi liên kuan chĭu trach nhiêm thi hanh Kuyêt đĭnh 'nâu đư̌ng jơnang 'năr ki.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 64.xlsx
10672,"Điêu pêng. Chanh Văn phong UBND tinh Yam đôk rim Sơ Nông nghiêp păng Phat triên nông thôn Tai chinh, Kê hoach păng Đâu tư, Yam đôk  Kho 'bak Kơpal têh đak tinh, chu tich UBND rim tơring , thi xa, thanh phô păng Khul pơgơl rim đơn vĭ ơ̆i liên kuan chĭu trach trach nhiê̆m thi hanh Kuyêt đĭnh 'nâu đưng 'năr ki/./",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 67.xlsx
10673,"Điêu pêng. Chanh Văn phong UBND tinh, Giam đôk Sơ Tài chinh, Giam đôk Sơ Giao thông Vân tai, 'Ban An toan giao thông tinh",Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 39.xlsx
10674,"Điêu pêng. Chanh Văn phong UBND tinh, Yam đôk rim Sơ: Nông nghiêp păng phat triên nông thôn, Kê hoach păng Đâu tư, Tai chinh,Tai nguyên păng Môi trương, Khoa hok păng kông nghê, Kông Thương, Chu tich UBND rim tơring, thi xa, thanh phô păng Khul pơgơl rim  đơn vi oiiw liên kuan chiu trach nhiêm thi hanh Kuyêt đinh 'nâu đưng jơnang 'năr ki/./",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10675,"Điêu pêng. Chanh Văn phong UBND tinh; Giam đôk rim sơ: Khoa hok păng kông nghê, tai chĭnh: Giam đôk Kho 'bak Kơpal têh đak tinh; Kơkuan pơgơl; Chu nhiêm nhiêm vu pơm Kuyêt đinh  'nâu đư̌ng jơnang 'năr kĭ./.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 52.xlsx
10676,"Điêu pêng. Han mưk  pơjiao têh pơtăm, tơ 'pal kông bĭ ơ̌i  bri 'long,măt đak tro nhom têh đim jung ăn ǔnh hnam, kơdih ơkâu  'yok tơ'mut  pơm 'boi kuy hoach sư̌ choh jang nông nghiêp, lâm nghiêp, rong pơtăm thuy san, pơm 'boh lơ̌m apung tĭnh đưng rông âu:",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 57.xlsx
10677,Điêu pêng. Kuyên han,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10678,"Điêu pêng. Kuyêt đĭnh 'nâu tơp'lih, 'bô sung Kuyêt đĭnh sô  4106/QĐ-UBND 'năr 31/10/2017 dĭ Chu tich UBND tinh.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 65.xlsx
10679,Điêu pêng. Nguyên tăk tơgǔm,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10680,Điêu pêng. P'lơk pơm,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 61.xlsx
10681,"Điêu pêng. Thương trưk Hôi đông nhân yân tinh, rim 'Ban dĭ Hôi đông nhân yân tinh, Tô đai yiên Hôi đông nhân yân tinh păng đai yên Hôi đông nhân yân tinh ngo hnhĕi, năm ngo truh tơdrong pơm Nghi kuyêt.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10682,Điêu pêng. Tơgum chi phĭ  tư vân lơ̌m tơdrong tơhyung pơjing liên kêt,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10683,"Điêu pêng.. Chanh văn Phong Uy 'ban nhân yân tinh, Yam đôk rim sơ: Nông nghiêp păng Phat triên nông thôn, Glong pơnhroh păng Đâu tư, Tai chinh, Yam đôk kho 'bak Kơpal têh đak; Khul pơgơl rim sơ, 'ban, đơn vi liên kuan păng Chu tich Uy 'ban nhân yân  rim tơring, thi xa, thanh phô chiu trach nhiêm thi hanh Kuyêt định 'nâu.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 61.xlsx
10684,Điêu pơđăm. Sô lương bơngai pơm biêk ( 'biên chê sư nghiêp),Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10685,Điêu pơđăm. Tơgǔm adrĭng  yoanh nghiêp,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10686,"Điêu pơđăm. Tơgǔm mô hinh khuyên nông, đao tao, pơtâp huâm păng adrech, vât tư, 'bao 'bi, nhan mak san phâm",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 56.xlsx
10687,Điêu tra đanh ya tơdrong păng khan yai phap pôk xuôn hơgei lơm vươn 'long đâu yong tơgum hom Keo lai tơgum choh choh jang 'long adrech,Bình Định\Văn bản phát thanh\KH-CN\KH-CN bai 08.xlsx
10688,Điêu tơdrâu. Kơ chê̆ tai chinh,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10689,Điêu tơh'ngam. Nguôn jên tơgǔm,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10690,Điêu tơpơh. Chê đô̆ pơm biêk,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10691,Điêu tơxĭn. Trach nhiê̆m thi hanh,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 55.xlsx
10692,"Điêu tơxĭn. Trinh tư, thu tuk, tơdrong tơgǔm adrĭng yoanh nghiêp păng p'lơk đai yiên dĭ nă ma",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10693,"Đĭ đăng jên thu dĭ tơring: pêng hriêng pơđăm jĭt đăm ti đông. Lơm noh, thu phat sinh tơapung dang minh hriêng 'bal jĭt tơxĭn ti đông (thu jên sư yung teh pơđăm jĭt ti đông).",Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 43.xlsx
10694,Đĭ đăng jên tơ mư̆t đâu tư: mĭnh jĭt ti 'bal hriêng triê̆u pêng hriêng pơ đăm jĭt hbâu không hriêng puôn jĭt đông,Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 38.xlsx
10695,Đĭ đăng jên đâu tư pôk xuôn: drâu jĭt pêng ti đông,Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 43.xlsx
10696,Đĭ đăng mưk đâu tư đĕi yuiêt: 'bal ti pơđăm hriêng 'bal jĭt triê̆u đông,Bình Định\Văn bản phát thanh\KH-CN\KH-CN bai 04.xlsx
10697,"Đĭnh ki drâu khĕi, rim xơnăm bao kao drong pơm đĕi ăn Sơ Lao đô̆ng - Thương 'binh xưm xa hô̆i xưm Uy 'ban nhân yân tinh tĭa kuy đĭnh.",Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 50.xlsx
10698,"Đĭnh ki pêng khĕi minh 'măng gưi 'bao kao xưt tơ sơ nông nghiê̆p xưm pôk xuôn cham plĕi, Sơ Tai nguiên xưm môi trương xưm 'bao kao đô̆t suât jơnang ơ̆i sư̆ kô̆ phat sinh lê̆ jơnang 'boh nguôn đak tơnghlaih thai 'nao ơ̆i mưk đô̆ anh hương grông lê̆ jơnang 'boh rim hanh vi vi pham dĭ chu nguôn tơnghlaih thai.",Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 33.xlsx
10699,Đĭnh ki tông hơp 'bao kăo kêt koa tô chưk triên khai pơm tĭa kuy đĭnh.,Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 33.xlsx
10700,Đǐ đăng  kinh pȟi: 823.047.000 đông ( Hnam hriêng  'bal jǐt  tơ pêng triêu không hriêng puôn jǐt tơ pơh hơbâu),Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 45.xlsx
10701,Đǐnh ki tông hơp pơđam ăn UBND tinh. Pơgơl rim Chi cuk  thuôk Sơ  jơh năm tơyung pơjing glong pơnhroh păng pơm ơ̌i thu 'yok;,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 45.xlsx
10702,"Điều 'bal: pơ jao Sở văn hŏa thể thao (kơ kuan thường trực 'Ban chỉ đăo phong trao"" Đĭ đăng nă ma kon plĕi đoan kê̆t tơ 'yung pơ jing jơ nĕi arih văn hŏa"" tỉnh) pơm chủ tri",Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 23.xlsx
10703,"Điều mă pêng. 'Ban chi đăo tinh hoat đô̆ng dach, ơi kê̆ hoach cŭ thê, 'lư̆ng, bĭ dư̆n drong tơplih",Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 23.xlsx
10704,Điều mă tơ nam. Nhiê̆m vŭ dĭ Thương trựk 'Ban chi đăo,Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 23.xlsx
10705,Điều tơ drâu. Nhiê̆m vụ dĭ kdră tơm 'ban chỉ đăo  tỉnh,Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 23.xlsx
10706,"Điều đó cho thấy, khi công tác truyền thông, vận động và cung cấp dịch vụ chăm sóc SKSS/KHHGĐ được thực hiện thường xuyên, đúng đối tượng thì hiệu quả mang lại là rất quan trọng.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 01.xlsx
10707,"Đôi tươ̆ng nôp: Rim unh hnam (cham plĕi), kơ koan hanh chĭnh, đơn vĭ sư̆ nghiê̆p, hoat đô̆ng pơm xa vâ̆t chât, kinh yoanh yich vŭ tơ apung teh cham xa Nhơn Tân, thĭ xa An Nhơn; xa 'Binh Tương, xa Tây Yang, tơring Tây Sơn; xa Phươk Sơn, tơring Tuy Phươk; tơring Phu Kat; xa Mi Chănh, tơring Phu Mi; tơring Hoai Nhơn.",Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 49.xlsx
10708,"Đô̆i ngu bơngai ơ̆i châ̆t lươ̆ng đuô̆i thiê̆u lư bgloh, mă bgloh 'nĕi lơm minh kơsô̆ linh vưk chă pinh trinh đô̆ chuiên môn jrŭ in: y tê̆, phap luâ̆t, khoa hok xưm kông nghê̆, kông nghê̆, thông tin... Ti lê̆ choh jang jơh hluôi đao tăo ơ̆i chưng chi nghê ară 'bĭa (dang minh jĭt tơngham phân trăm ttruh 'bal jĭt phân trăm), năng suâ̆t choh jang kơđeh (pơ'lâp dang tơngham jĭt phân trăm so adring trung 'binh dĭ teh đak).",Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 41.xlsx
10709,"Đô̆i ngu kan 'bô̆ thu thâp, xư lĭ xưm kung kâp thông tin thĭ trương choh jang ară iê̆u xưm bĭ tâl, hê̆ thô̆ng kơ sơ vât chât ki thuât, mă bơgloh 'nĕi trang thiêt 'bĭ thông tin, tinh đim ơ̆i phân mêm khai thak kơ sơ yư liê̆u kung-kâu choh jang.",Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 41.xlsx
10710,Đô̆i tương dĭ đê an,Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 46.xlsx
10711,"Đô̆i tương, pham vi, lô̆ trinh pơm.",Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 46.xlsx
10712,Đô̆i tươ̆ng xưm pham vi ap yŭng,Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 44.xlsx
10713,"Đô̆i tươ̆ng đĕi trong glong dơ gưm nĕi unh hnam dnuh xưm nhŏm unh hnam, in",Bình Định\Văn bản phát thanh\KT-XH\KT-XH bai 38.xlsx
10714,Đê an pơjing  apung  pơtăm 'bum ku mi thâm kanh,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10715,Đê an pơjing 'long  đô xa ăn kon adrech rong.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10716,Đê an pơjing adrech 'long pơtăm.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10717,Đê an pơjing apung  nguyên liêu kơtao thâm kanh.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10718,Đê an pơjing choh jang nông  nghiêp ưng yung kông  nghê đuôi.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10719,"Đê an pơjing vươn  lơ u 'boi gah thâm kanh, ăl kơjăp.",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10720,Đê an tơplih kơ kâu 'long pơtăm.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 63.xlsx
10721,Đê an: Minh sô yai phap hơgei  lơm tơdrong krao lư tơ'moi năm sơhmanh tơ thi trương Nga păng Đông Âu,Bình Định\Văn bản phát thanh\KH-CN\KH-CN bai 08.xlsx
10722,Đê tai bĭ 'yok đô san phâm.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 52.xlsx
10723,Đê xuât tơdrong pơm rim yai đoan ling lang di '' 'Năr Văn hoa rim adrech kon kông Viêt Nam'' tơ 'Binh Đinh,Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 38.xlsx
10724,"Đô pơm nông san gô pơm la sơ chê kơ 'na ya tri kjung kơđeh ( chiêm truh 70 -80 %), chung loai đim lư lang;",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 51.xlsx
10725,"Đông thơi bao cao drong pơm đei di hoat đông di nganh đei phân công phu trach, theo yoi đinh ky 6 khei, rim xơ năm.",Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 23.xlsx
10726,"Đông viên kô vu sang tao văn hok, nghê thuât",Bình Định\Văn bản phát thanh\VH-TT\VH-TT bai 38.xlsx
10727,Đăk điêm păng tơhyung pơjing kơ sơ yư liêu khi tương thuy văn tinh 'Binh Đinh sơnăm 2005 - 2020,Bình Định\Văn bản phát thanh\KH-CN\KH-CN bai 08.xlsx
10728,Đĕi tơgǔm adrĭng rim yư an jơh đĕi kâp ơi thâm kuyên phê yuêt.,Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 60.xlsx
10729,Đĭ đăng 'long pit 'nŏh,Bình Định\Điền dã\Ngữ pháp\Ngữ pháp.xlsx
10730,"Đĭ đăng kinh phĭ pơm tơdrong: 1.512.857.000 đông ( Mĭnh ti, pơđăm hriêng minh jĭt 'bal triêu, tơh'nam hriêng pơđăm jĭt pơh hơbâu), dôm:",Bình Định\Văn bản phát thanh\TT-CS\TT-CS bai 52.xlsx
10731,Đĭ đăng ăh to nŏh iêr kon pơleĭ,Bình Định\Điền dã\Ngữ pháp\Ngữ pháp.xlsx
10732,Đĭ đăng đe 'Bok,Bình Định\Điền dã\Ngữ pháp\Bang_ngu_phap_7_BD.xlsx
10733,Đĭ đăng đe 'bok,Bình Định\Điền dã\Ngữ pháp\Ngữ pháp.xlsx
